lengths,returns
481,24.678015881672934
233,78.73028099492386
561,33.513977647027865
344,58.69112509291308
250,72.84714358123455
322,15.809159934357565
312,25.128701152259836
334,51.84228693127858
107,-96.24085498836874
529,19.929990097794306
344,16.05975317232812
785,5.048793448408304
283,38.88611035317619
399,5.838612979432307
226,9.30362842751681
226,-1.5577808893278515
212,-18.865354405625684
110,-94.02910824131034
369,21.69878995443007
98,-152.20367623184822
380,46.45677176476535
207,-18.185529436087663
240,15.053678949158654
223,-6.221827483688002
137,23.502461475166143
294,43.52761956935037
102,-31.475478695701476
320,11.894738993654924
287,49.535476991832034
274,49.93769801575026
339,22.499025795826615
124,28.148893767423303
355,51.42390291396375
647,20.963033340017443
196,17.12064487897746
172,23.30239727692124
186,-38.30878033073762
118,-44.52546727331797
128,12.208230197963132
365,11.841303348828172
315,58.250199535663725
356,7.491775071612666
164,-16.787056891202308
120,-0.5399858501185755
147,34.87681675257781
180,-21.686556744130367
281,23.66481094327924
340,42.06556812183616
458,45.88456288088126
368,50.60644054587271
280,24.297385837199847
204,-0.7015478912521962
212,-7.920059058405047
253,-10.739242710665602
188,36.55802163676266
193,-26.415601187653277
255,1.9947126838213631
530,73.09867461383608
291,53.716431846715594
381,62.55504806243985
291,10.536239368882237
302,62.16539758778329
151,24.945277209260095
671,75.62406764541466
290,45.262549831273475
210,11.795072385307114
302,-2.7498313461229937
194,-1.0045548010733258
215,3.0287682739536463
350,23.041103760413524
108,-49.52046422170855
156,-81.25766114178506
254,31.955470818089278
324,23.70298321330711
157,-77.454263702044
358,14.089362681132938
85,-234.078745033387
870,30.288080087185662
1000,25.806150857234172
121,-28.42944602218269
164,10.575778922132702
491,42.297745873053636
124,-82.82870318318184
377,4.0844047406828565
295,37.69726802998166
271,33.22885875198664
275,12.398222091701259
1000,53.70730962049944
716,25.851349207186132
314,62.62445477617571
340,47.24998595886582
136,11.745895530889744
1000,28.66685921860154
1000,13.169714585507341
534,13.192166714225012
371,8.797189813645335
746,32.152565059531675
263,51.70810514689164
325,8.351650448642342
379,64.89400542642461
351,5.343102502121534
481,36.20318661494202
116,-0.08876885782127752
238,13.048338291885266
231,54.49256774469382
147,3.883901705158518
191,-11.9995138213812
408,46.73383277439628
496,23.287403112183156
335,29.889172198897402
598,18.743498243659893
591,54.418914929995196
292,9.63526945405473
437,62.39513499490396
163,49.24638036314978
398,38.67374121281826
304,40.0298231985035
315,30.039078402585726
434,67.9317261421195
309,34.49362902701582
183,22.56110898152826
167,13.011694811754756
551,32.99864521541603
529,36.99230999539365
288,36.24531616034061
361,38.93431214822717
533,16.542268191568866
267,37.4146293273668
722,51.705929068356454
458,40.20345505175309
286,54.75020312533089
357,47.66842678479274
271,40.30909965271819
428,28.506368087331516
303,41.50829288825184
450,23.066807400767836
371,34.39729514870178
1000,36.99134063728419
462,21.951803046938245
412,36.58224382813964
253,49.065789794623875
320,29.77379567905055
326,31.1285684076384
743,41.80933404488569
355,44.314918049470286
374,41.744629314405444
393,31.61182468681336
279,72.13058129149175
870,37.265805005304635
389,38.419608490404386
573,37.23796255041796
525,61.89467949057584
362,38.16219137028522
384,50.24487388331173
421,38.76617991705468
559,47.01854491978795
524,35.383822892809036
254,76.70043711297765
251,65.63971200141644
323,40.654064128544945
391,88.80941162674898
223,86.35906797627901
630,46.608813730593944
566,39.29545317741921
261,74.05500809701448
259,57.86673704136655
330,53.18083122359667
329,32.18925178745403
290,52.07238017089755
100,-128.48468332460683
447,32.008650101962544
230,68.6093438649232
416,35.39314735751061
190,78.96741338775689
228,29.517232891461383
229,36.05266043844636
288,69.2545967659854
274,100.1039620182842
412,47.2290668860327
269,68.86402096897987
307,81.24249059341744
387,33.52351473110033
349,47.290770427238925
231,0.9246470741377217
413,42.048258081073186
166,6.759283911167947
474,0.9154555463937084
266,73.08130347189137
276,2.977718792012239
286,-13.327349217125038
306,10.243530600775223
280,25.80289571795591
356,47.092667672599816
137,28.07194323788779
184,16.12604726616059
379,33.73185563167858
430,40.46208359816918
409,33.877217622190535
260,83.88068674448172
145,31.54855680194536
371,39.1197919963609
312,37.12893311595268
268,19.888865842716136
239,76.26969983594113
101,30.661375674673756
549,45.16072471003995
114,31.097602350427984
233,14.009006735238623
327,52.32117031521901
306,54.6249057358989
142,28.887212981480577
278,48.79116482516829
357,32.91966583817302
308,48.66424194346704
517,64.78162377434765
158,35.82871745190189
475,57.79355149032311
130,19.337666272310475
343,25.150676009718612
356,42.4327192462471
142,31.873064047449553
274,47.24309072465891
364,84.51066611564733
294,45.31967739009054
380,54.84794865693159
541,39.32230741716886
547,42.626113442475614
281,42.29870902211275
209,74.25988815308388
289,45.036924831886786
140,22.12099644013844
317,52.28068386788217
229,76.58021504384438
325,53.759487044397154
453,44.76142852648625
212,30.39187883720232
248,57.79516373754475
264,86.19121181163466
860,40.12653557278625
230,53.45068361937072
341,35.928826120405766
238,66.27658879177956
720,45.66845433649453
126,21.02428603869757
629,48.38384947645089
425,67.44275910661645
415,53.49559558176514
307,43.716118193307445
210,22.537504322831317
270,38.26416007150514
250,68.29499967618568
122,0.08107655601026208
234,43.192725006335806
189,22.439530504853035
331,36.23836641179863
575,57.14529604283319
329,49.787197321367586
244,68.2853066450563
637,26.59905453987536
367,36.26005864471122
239,97.16361363927636
231,76.83585814756277
236,81.93212393103282
149,-89.88292854809303
387,27.163677324059506
301,54.293652752606704
280,20.972039872255944
504,71.47530282020963
322,51.21246512272449
262,22.544864829735367
274,69.29379903899095
231,-5.648972560125374
211,50.91497332432487
101,-184.3357832933745
341,60.42326509428145
497,34.787291334479285
725,51.696063212775364
220,93.08288103503119
352,48.57085931564781
216,94.33581856572862
207,66.68776884623978
318,21.017181637495245
456,48.476565792248365
112,-19.146886367867648
792,34.54964269398093
431,47.271752745512465
206,80.56014020250967
209,50.33485737761511
193,-6.0594800799759145
282,74.65449251926728
257,50.22995546102219
638,28.12046070024291
986,44.93353207458603
216,79.20215088683852
249,92.97058289768233
209,87.75126923707376
206,78.07734065374734
210,22.732453755014173
277,58.40791027406247
454,25.559468784110976
403,50.78437831475422
219,64.75412480295353
188,40.32268229509817
229,69.19296179423092
254,53.16420423296475
780,29.757357327929707
220,63.98352953490081
619,44.22178149376434
81,-65.65151067186156
310,47.25546794125226
284,32.16531984150585
169,10.461202910744564
243,89.40852651008157
311,53.38517435155449
222,50.08752455957165
199,89.64922867829306
349,46.3631614701461
93,-122.8128880479584
245,54.297558253752996
223,91.36762421836679
261,72.48728404452697
388,42.30503446601267
963,33.0557231739224
198,60.89316640294908
243,58.88552073260237
456,55.79444611880841
258,64.13380304315923
197,60.98530714078799
261,73.78903601048445
226,60.40630712721764
217,62.22584190216657
288,-19.467697064955225
288,45.05134620462359
164,25.35197862543831
285,72.4567717738463
81,-91.08798925677205
116,-11.422749909839112
137,-122.05482038051137
160,-23.40877917110822
286,48.63551362799172
339,76.5557949046072
128,-71.44703714680983
104,7.9692734867762125
238,49.19812673483346
140,38.03391103646735
753,35.774801624297375
210,69.10536002899448
277,62.09489579506757
270,86.19282645259041
302,52.20061259109033
310,61.97999613135178
422,91.6531028082596
333,37.738877957117
173,12.808117337388387
102,-28.207297905653036
93,-39.899061911739444
853,37.08123773665078
713,25.3026863583237
997,28.658646278636148
252,47.77013367492386
379,61.95878859964921
159,14.444806891035045
182,15.449518847142642
167,19.56325562132723
324,54.04617430873054
260,77.17205020408602
273,58.20658038361062
327,65.92093339334976
108,-91.56589683341387
131,-14.87041477238929
638,40.27113444432622
477,44.168241869240184
98,-47.743294240441834
186,-18.198595729132226
291,40.324122883414006
382,42.1005059880012
279,79.62400370764405
185,17.634955058717832
222,41.88439076535085
1000,31.624511392315377
146,18.768866440829754
176,19.91353296096053
361,24.836586755249
219,66.98441627489662
1000,56.526934558340926
122,21.549688376934917
449,37.39404337269866
206,6.030102844309556
216,77.97722544557637
269,45.146964260560836
323,41.49592903168025
249,61.0038730713445
913,27.301754366334716
212,57.94668965474297
454,33.354088511213526
222,84.11758147733194
415,54.37377748099086
353,56.584764027271675
626,51.54443007552282
302,55.9690558438355
189,30.79954549288792
422,61.046125569869155
282,91.13103656391752
262,83.50689723791075
237,70.63444437278758
241,13.417539043096241
234,69.50094355112633
543,45.61988270592976
452,41.02855793127035
247,62.14016418868929
538,43.06298372963854
411,15.910372447411973
239,80.2384619030659
467,43.34628434466118
707,40.47101472860214
1000,41.39626659302193
515,45.84104750046708
1000,46.48075392255947
576,35.1247365787248
283,72.2227180084747
224,64.95045299827466
308,62.100997733800895
